Day,Month,Year,Value_Normalized,BlockHeight_Normalized,From_Encoded,To_Encoded
26,3,2018,7.692307692307692e-08,0.5141846944663161,4070,3056
17,9,2017,0.0,0.3085058337660427,1063,1775
4,2,2018,8.846153846153845e-05,0.45551345564672874,4796,1596
11,3,2018,7.692307692307692e-08,0.4971377906155915,3062,3056
27,5,2018,3.846153846153846e-05,0.5862694625294772,3956,1948
7,9,2017,2.2469776923076926e-06,0.3016110234707101,2525,774
31,10,2017,7.692307692307693e-07,0.34483839342951406,4117,705
1,8,2018,1.1538461538461539e-07,0.6615701873061458,3698,2740
20,3,2018,0.0,0.5074435240115144,3873,1823
22,1,2018,9.23076923076923e-05,0.4409087727360269,291,724
21,8,2017,7.838612153846155e-06,0.28954050812274257,4996,774
12,8,2018,1.5384615384615385e-06,0.6745180513959871,5227,2421
29,3,2018,7.692307692307693e-05,0.518045661681512,5574,1648
22,2,2018,7.692307692307694e-06,0.47737954893557444,2411,72
20,3,2018,0.0,0.5073470294913355,3126,1823
28,5,2018,2.3060506923076924e-06,0.5873403935157263,30,1927
27,6,2018,7.692307692307694e-06,0.62150103553648,3640,1377
14,4,2018,1.5318384615384617e-05,0.5372411504835998,5918,1302
12,4,2018,0.0,0.5353084917946044,1334,2463
17,5,2018,3.846153846153846e-05,0.5748508783967355,52,2818
5,6,2018,9.23076923076923e-05,0.59611447413848,26,849
15,11,2018,1.4651845153846154e-05,0.7887481852900432,5298,1305
15,10,2018,0.002504615384615385,0.750511836199761,2539,2983
1,4,2018,0.0,0.5212080322987723,4752,2927
19,5,2018,0.0005515384615384616,0.5770089546123788,1798,1808
20,3,2018,0.0,0.5074205867895046,4841,1823
4,4,2018,0.0,0.5255429695239459,3560,2927
26,9,2018,0.0,0.7271651056832503,4176,2286
25,6,2018,1.4615384615384615e-05,0.6183894827300515,3188,2203
7,11,2018,0.0003846153846153846,0.7786184357526434,5278,1584
31,3,2018,0.0,0.5201964217142726,3298,2927
15,8,2018,4.299359e-05,0.6778115201011136,3143,2837
30,4,2018,3.853345384615385e-05,0.5552164186217022,2015,2347
30,5,2018,0.0002303846153846154,0.5890306294962392,862,529
1,2,2018,7.692307692307693e-07,0.45237936108763555,3735,2542
18,4,2018,0.0003846153846153846,0.5420089289068714,284,345
10,8,2018,7.692307692307693e-09,0.6726955309195729,4458,1188
26,9,2018,0.0,0.7280738942380512,1276,2286
18,3,2019,0.0,0.9230531340747855,221,480
19,4,2018,0.0,0.5429426320304068,1582,186
13,3,2018,7.692307692307693e-09,0.49884859100204426,5645,536
5,1,2019,0.0,0.8481071453005785,4509,2808
24,9,2017,0.0002307692307692308,0.31362656857972326,1734,806
24,6,2018,3.076923076923077e-07,0.6169998034517356,614,2546
20,3,2018,0.0,0.5074696249882843,1987,1823
13,9,2018,0.0,0.7126074836246031,901,1889
1,11,2018,7.846153846153847e-06,0.7712905865245402,5651,2945
8,1,2018,3.8461538461538463e-07,0.425478152098301,5932,941
20,3,2018,0.0,0.5073664074892402,594,1823
19,3,2018,1.5384615384615385e-07,0.5061359046222852,5645,536
17,7,2018,0.0,0.643910899174695,4357,2601
27,9,2018,0.0,0.7285152380270666,2888,2286
20,3,2018,0.0,0.5073664074892402,5001,1823
31,7,2018,0.0,0.6610837600118008,4531,397
14,7,2018,5.3723946153846155e-05,0.6404766433827499,4977,3190
25,12,2017,1.3887486153846154e-05,0.409800560854625,3348,1819
14,2,2018,3.0769230769230774e-05,0.46815107403542056,1482,19
24,4,2019,9.615384615384616e-06,0.969734335558112,21,2721
7,3,2018,5.769230769230769e-06,0.4927166410732088,5557,184
18,5,2018,7.692307692307694e-06,0.5757268429959018,1437,974
24,9,2018,2.3621792307692308e-07,0.7252247353420275,4231,749
28,12,2018,0.0,0.8395222967594055,4477,1228
14,5,2018,0.0,0.5713369355317738,1798,1997
18,8,2018,0.0,0.6813646144312301,4544,2421
29,12,2017,0.0003822737692307693,0.4143061431021643,876,1819
4,4,2018,0.0,0.5252807733482135,108,2785
1,7,2018,4.147263153846154e-05,0.6259229760175525,5852,1032
21,6,2018,0.0,0.6135821573722803,4720,953
2,8,2018,0.0,0.6624429881505519,4531,397
17,3,2018,3.3943623076923078e-06,0.5041638967334626,5068,660
10,7,2018,7.497653846153847e-05,0.6363772081525215,470,676
17,8,2018,7.679061538461539e-05,0.6803591336215776,5753,2189
20,3,2018,0.0,0.5073519728581478,4285,1823
18,4,2018,0.0,0.5415066828387264,3136,2732
24,3,2018,0.0,0.5126510643464216,4308,1823
12,5,2018,2.3076923076923077e-06,0.5685894122574141,995,1660
12,3,2018,3.8461538461538463e-07,0.4978933347992064,5645,536
12,8,2018,5.384615384615384e-07,0.6750671605815138,234,1193
27,1,2018,8.461538461538462e-06,0.4472028650963106,4554,1183
28,12,2017,7.001262307692308e-07,0.4135072950252724,5423,754
24,7,2018,1.076923076923077e-18,0.6518691265387219,5759,1886
30,12,2018,0.0,0.841780624454005,5231,68
26,1,2018,2.3076923076923076e-05,0.4453819264972766,5044,3006
13,9,2018,0.0,0.7121888793229249,1896,543
18,3,2018,0.0,0.5055136336079341,4746,1937
21,11,2017,7.97276153846154e-05,0.37040845260359223,2431,2325
15,8,2018,0.0005076923076923076,0.6782508865434042,2820,965
27,1,2018,1.123763076923077e-07,0.4469274206975209,359,2
9,3,2018,0.0002307692307692308,0.49496785031959856,2356,2730
25,9,2018,1.1538461538461538e-05,0.7265580602386815,2527,2286
27,11,2017,0.0,0.37737958848250897,2450,1296
21,11,2017,3.832584615384616e-05,0.3705478555477033,5564,2984
7,9,2017,0.0003814016756153846,0.3012725017113935,2178,790
12,4,2018,3.167416e-06,0.5352958367755644,4712,734
12,8,2017,6.196846153846154e-06,0.2823257631273083,1889,1733
25,10,2017,3.507692307692308e-11,0.336663646599102,4140,1728
26,9,2018,0.0,0.7273756931094607,3761,2286
6,7,2017,0.0,0.24918918897542197,4596,418
14,3,2019,0.0,0.9188204256752935,5904,2355
23,12,2018,1.1538461538461538e-05,0.833851266352163,743,1374
30,5,2018,3.8e-05,0.5891797214393028,5852,1656
9,11,2018,0.0009230769230769232,0.780621092515703,1100,1584
7,4,2018,3.457307692307692e-06,0.5285509093619852,145,1530
10,5,2018,7.692307692307693e-07,0.5669871682061628,4984,1846
31,3,2018,3.8461538461538463e-07,0.5204847188667746,2644,2207
4,8,2017,0.0,0.27521601524297046,1232,1699
5,12,2017,2.2796815384615387e-05,0.387384765176235,4109,994
3,4,2018,0.0,0.5245453981011935,3124,2927
4,6,2018,4.538461538461539e-06,0.5945978492004204,4080,2384
15,6,2018,7.692307692307693e-05,0.6070875620540835,2784,978
22,1,2018,7.692307692307693e-05,0.4408905811461571,4674,724
28,5,2018,2.3076923076923078e-07,0.5873277384966865,4782,1845
12,9,2018,0.0021538461538461538,0.7110615939550137,859,143
3,4,2018,0.0,0.5242444459296515,576,1536
10,7,2017,0.0,0.25305549502677527,2628,1810
31,7,2018,0.0,0.6608166204692559,3033,2894
21,4,2019,1.2307692307692308e-05,0.9669585362255851,21,2721
19,4,2018,3.846153846153846e-05,0.5426478096337123,2812,338
16,4,2018,3.846153846153846e-05,0.5398911905644178,4758,1242
24,4,2018,0.0003211479302307693,0.5486152443150293,3083,389
26,9,2018,1.1227296923076923e-06,0.7276194999606508,58,2184
6,12,2017,1.6093607692307694e-06,0.3875953526024454,1887,798
14,11,2018,4.2943370769230766e-05,0.7866009844813874,1086,1811
12,9,2018,0.0,0.711081169687591,1896,2500
31,8,2017,1.4615384615384615e-05,0.2967617783623693,2960,859
6,5,2018,2.3076923076923076e-08,0.5618682130045348,3669,2469
26,9,2018,1.5812500000000002e-07,0.7281075091323758,4231,2227
21,2,2018,3.8730933076923076e-05,0.47588269746476464,5708,1395
26,3,2019,4.615384615384615e-06,0.9334565483989224,5603,2451
7,3,2018,3.4951370769230765e-05,0.4927300870309387,635,2632
27,7,2018,7.692307692307693e-07,0.6559347491399531,2722,1870
21,11,2017,0.0002538122307692308,0.37011521208427767,2374,2325
22,5,2018,7.2334e-07,0.5798223235326802,3621,1264
2,5,2018,3.041556846153846e-05,0.5580705208845383,1448,288
6,7,2018,7.692307692307693e-05,0.630950775535159,4920,3046
7,9,2017,4.519179230769231e-06,0.30185918048469507,772,2750
30,5,2018,3.8461538461538463e-07,0.5892635609404419,3698,118
1,4,2018,7.692307692307693e-07,0.5216052812558208,2032,2001
7,9,2018,7.691661538461538e-05,0.7055890891589592,4816,850
28,2,2018,7.692307692307693e-05,0.48382075589219664,1210,664
20,10,2018,1.742513076923077e-07,0.7573811387223414,4099,798
12,8,2018,3.846153846153846e-08,0.6745194355386944,4458,1188
26,9,2018,0.0,0.728036126915604,1515,2286
23,9,2018,3.396153846153846e-08,0.7240503891220619,3233,2184
18,11,2017,0.0,0.36673414691923445,1477,1775
20,8,2018,7.692307692307693e-09,0.6838293771239176,1740,2421
31,3,2018,0.0,0.5208248225034712,1040,2927
22,9,2018,0.0,0.7231030423061241,4577,236
12,5,2018,3.846153846153846e-05,0.5686973753885981,4216,407
21,3,2018,3.076923076923077e-07,0.5082597727395862,3331,894
20,3,2018,0.0,0.5074069430971023,4582,1823
29,12,2017,7.231069230769231e-07,0.4142189421115927,5463,994
12,3,2018,7.692307692307692e-08,0.4976544713148289,5645,536
19,3,2018,7.692307692307692e-08,0.5064896519513841,3298,1823
15,5,2018,1.4919618461538462e-05,0.5721620823201078,4693,1481
10,8,2017,6.206164461538462e-05,0.2803456481169134,772,368
29,9,2017,0.0001346458183846154,0.31612375975870044,5162,1160
24,12,2017,7.008143846153846e-07,0.4085702557223425,2,754
26,9,2018,3.3934294615384614e-06,0.7281217460287958,4231,1301
13,8,2018,7.692307692307693e-05,0.6760105527040018,4492,1836
21,11,2017,7.692307692307694e-06,0.36957757150975556,617,1505
15,5,2018,0.00019600000000000002,0.5730151096972643,2015,381
25,8,2017,5.699986923076923e-07,0.29278513636376213,4008,774
27,9,2018,1.2339743846153847e-06,0.7284954645598168,4231,1809
7,8,2018,0.0,0.6686789465171211,4500,945
6,2,2019,0.0,0.8823193960708539,3824,2035
29,4,2018,1.7033453846153846e-06,0.5547918822798491,875,1530
23,3,2018,9.23076923076923e-06,0.5116076184796498,2960,618
24,6,2018,3.846153846153846e-05,0.6181555626124863,5065,2203
18,9,2018,3.846153846153846e-05,0.718085327256815,3793,683
22,2,2018,0.00028385224384615385,0.47752824540929295,5668,367
26,3,2019,4.2307692307692304e-07,0.9334551642562151,4503,364
21,4,2019,6.923076923076923e-06,0.9661183616021413,3254,835
23,12,2017,0.0038461538461538464,0.40704928062148793,1508,3182
15,5,2018,0.0005980200526153846,0.5726330863099981,2734,1741
30,9,2018,0.0,0.7319530530431168,5878,2068
28,8,2018,1.995273846153846e-06,0.6938315877975562,5374,1354
19,7,2018,0.0007692307692307692,0.6465318722586558,2753,379
15,5,2018,0.0001898727953846154,0.572639413819518,1304,381
26,6,2018,7.692307692307693e-05,0.6203658407816689,5124,1032
1,11,2018,0.0,0.7715842225131998,1828,2664
6,3,2019,0.0,0.9083070708732478,4535,440
17,6,2018,3.0769230769230774e-05,0.6090918006945233,470,1607
6,5,2018,0.00015384615384615385,0.5617855599114306,4162,2076
12,4,2018,0.0,0.5353065144478794,1334,543
26,11,2017,9.89729076923077e-06,0.37660427083164427,4570,2435
13,3,2019,0.0,0.9171119981049108,4535,440
7,4,2018,0.0,0.528624268925482,233,2927
1,6,2018,7.692307692307693e-07,0.5914151119118926,2075,2537
3,11,2017,0.0,0.34810477248450844,1288,2678
10,10,2017,7.692307692307694e-06,0.3226869690082538,5802,258
22,5,2018,2.001355846153846e-05,0.5804967965005708,1507,1705
21,3,2018,1.2802307692307692e-05,0.5083900798887623,1827,869
12,8,2018,3.846153846153846e-08,0.6745516662903116,1012,2421
23,7,2018,3.846153846153846e-05,0.6510081897746655,5053,164
20,3,2018,0.0,0.5074379874406846,1585,1823
29,1,2018,9.775676923076924e-06,0.44922074742915263,4640,2759
13,9,2018,0.0,0.712223087421267,1896,18
16,12,2018,0.00017947692307692309,0.824933234887831,3824,1403
18,4,2018,1.0153846153846155e-09,0.5420340412102785,3292,1259
20,4,2018,6.923076923076924e-05,0.5437495872288712,5083,161
22,3,2018,6.0599343846153854e-05,0.5098602371787849,718,784
16,5,2018,0.0,0.5732840288518616,3806,1775
25,3,2018,7.692307692307692e-08,0.5135303904350202,2363,3056
1,6,2018,7.692307692307693e-05,0.5914060161169578,1982,1656
6,5,2019,6.51932e-07,0.985414299617858,1139,508
12,5,2018,1.6923076923076924e-05,0.5695185674834823,1826,618
25,7,2018,2.2290585461538463e-05,0.6534980647707603,3120,1027
9,7,2017,0.0,0.252580536343435,4348,2629
24,9,2018,0.0,0.7256498648878983,2312,2286
20,8,2018,7.93636153846154e-05,0.6838898839337019,4784,2275
12,10,2017,0.0,0.32371874852934834,1790,2664
11,11,2017,0.0,0.3576239173532344,4331,1775
13,12,2017,9.94789553846154e-05,0.39578651141067467,5257,2261
31,8,2017,0.0001537353093076923,0.2967617783623693,4725,859
6,5,2018,3.846153846153846e-05,0.5617721139537007,4254,2202
1,2,2018,0.0,0.45219091994474503,4847,2804
23,2,2018,3.230769230769231e-05,0.47828477826627036,2770,1351
22,3,2018,1.5384615384615387e-05,0.5103670311443974,1974,398
6,11,2017,3.433169230769231e-05,0.352092289890103,3063,1431
18,12,2017,0.0,0.4017432684196768,4864,818
27,9,2018,1.2903846153846156e-06,0.7285464801053213,4231,2627
20,3,2018,0.0,0.5073523683274929,4881,1823
1,7,2018,0.0,0.6251842392810999,5514,1854
7,9,2017,0.00016923076923076926,0.30148902117777887,5271,1163
26,1,2018,0.0,0.4451280351777892,3260,1897
25,3,2018,3.923076923076923e-05,0.5135147693958929,4118,1167
25,9,2017,0.0,0.31418655317223754,1550,4
24,12,2017,0.0,0.4084069268828592,4864,3069
28,9,2017,3.2189615384615386e-08,0.3158028363852362,1993,774
27,11,2017,0.0,0.37737958848250897,2450,2859
5,4,2018,0.0,0.5269933533467187,2037,2927
25,8,2018,2.417370769230769e-06,0.6899745752758101,2198,3143
13,4,2018,0.0,0.5361324521749035,1334,2664
1,4,2018,3.8461538461538463e-07,0.5217533845255219,4136,1438
10,1,2019,0.0,0.854073195839188,4872,722
14,8,2018,7.692307692307693e-09,0.6772930597898238,4458,1188
13,11,2017,3.071558384615385e-05,0.3606662630242885,54,2435
21,3,2018,4.1086153846153845e-06,0.5090018709654712,5935,1978
6,5,2018,3.0769230769230774e-05,0.5624794108772261,1706,1303
6,1,2018,0.0,0.42343634387008666,2007,2518
29,7,2018,5.319395076923077e-05,0.6587129212885497,2015,1797
18,1,2018,1.4253846153846156e-06,0.43580089067605876,4531,2178
2,7,2017,0.00015384615384615385,0.24504447250519146,369,443
28,2,2018,7.692307692307693e-07,0.48467279459599044,2405,928
20,11,2018,5.384615384615385e-05,0.7942212832901151,1455,847
17,5,2018,3.846153846153846e-05,0.5748959619020652,916,21
20,3,2018,0.0,0.507395276751425,1544,1823
8,4,2019,7.692307692307694e-06,0.9502224712800275,21,2800
14,8,2018,7.692307692307693e-09,0.6769456399702448,1912,2421
16,3,2018,0.0,0.5031882738593577,2450,1026
11,7,2018,7.692307692307693e-07,0.6370886575041693,1944,2125
28,9,2017,0.0,0.3158991331707427,1550,86
14,8,2018,4.4027190769230766e-05,0.6769715432123421,3990,1488
8,8,2018,4.527802846153847e-05,0.6700369882478375,3445,1722
12,9,2017,8.391847538461538e-06,0.3048645497719922,1104,2244
20,12,2017,1.9061107692307693e-06,0.40432766058922553,1602,788
9,5,2018,8.187010692307692e-06,0.5655771222565796,2747,2765
12,9,2018,0.0021538461538461538,0.7110653509137913,859,143
19,5,2018,2.8076923076923075e-06,0.5765419053159385,4296,2760
19,4,2018,0.0,0.5431166385422052,1582,2116
18,3,2019,9.884615384615385e-07,0.9239103138800645,4503,1388
25,6,2018,0.00015384615384615385,0.6182631302743252,2830,2203
3,6,2018,3e-05,0.5937074499701619,5327,1625
16,7,2017,0.0,0.25873206200484766,4018,1718
27,9,2018,0.0,0.7289929649958219,1098,2286
5,8,2017,0.0,0.2763061264924519,2137,922
25,7,2018,1.1353230769230769e-08,0.6536200670636915,1409,2037
29,6,2018,7.66923076923077e-05,0.6230860766712237,1941,932
26,1,2018,2.4103023076923077e-07,0.4454756527320406,5361,1819
1,4,2018,0.0,0.5211744174044476,1797,2927
21,7,2018,5.384615384615385e-05,0.6489938666659284,129,2736
20,3,2018,0.0,0.5073859832218176,3379,1823
6,4,2018,0.00011455134846153847,0.5277823146899857,1152,891
7,3,2018,3.0769230769230774e-05,0.49275875855845086,5811,184
25,7,2018,5.184615384615385e-09,0.6536752350373184,5353,1486
10,4,2018,1.4066018615384616e-05,0.5327533643565853,2501,1127
31,1,2018,3.846153846153846e-05,0.451798218885164,729,2850
22,2,2018,3.923076923076923e-05,0.47663191413885964,1463,1371
1,2,2018,7.692307692307694e-06,0.452088097915046,728,551
13,1,2018,8.461538461538462e-06,0.43101412972422737,4977,2713
2,10,2017,0.00023455124323076924,0.3178266507582531,5100,1160
19,5,2018,5.4581844615384615e-05,0.5772029323260993,1106,62
5,6,2018,3.8703e-05,0.5961047851395275,5076,1012
12,3,2018,7.692307692307693e-09,0.49845668088115314,5730,3056
30,3,2019,3.4615384615384616e-07,0.9386510382454448,4503,1388
10,9,2018,2.3076923076923076e-08,0.709129528470036,4354,1820
7,3,2019,0.0,0.909022277183673,2740,480
16,1,2018,8.461538461538462e-06,0.43410472265537103,2946,730
4,7,2017,0.00022300907692307694,0.24747799311962426,4644,443
2,4,2018,0.0,0.5229919945140492,2355,2927
24,9,2018,1.5653846153846155e-06,0.7258262442157665,4231,1673
22,5,2018,3.4418246153846153e-07,0.5798061092895354,4455,1264
13,7,2018,1.5384615384615385e-08,0.6392554340454023,2267,989
18,11,2017,6.758954615384615e-07,0.3665544061019338,155,2010
9,1,2018,0.0,0.4264798759491758,1836,1699
22,1,2018,0.0,0.4407737199547108,1836,1619
19,11,2018,7.692307692307693e-07,0.7930166836652573,4977,847
19,4,2019,1.5384615384615385e-06,0.9638317578493744,1386,8
21,6,2018,5.723076923076924e-09,0.614336119678515,838,3179
2,3,2018,5.049642538461538e-05,0.48598219359727224,5852,250
24,9,2018,1.8051282307692309e-06,0.7255110551478047,4231,2406
7,5,2019,0.0007692307692307692,0.9871304388404681,976,1837
7,11,2018,0.0009230769230769232,0.7779922100448423,3650,1584
22,1,2018,4.076923076923077e-06,0.4409050157772495,1511,1821
15,11,2017,0.0,0.36264894858542596,2758,1524
31,7,2018,0.0,0.6607464246605191,3033,543
20,3,2018,3.076923076923077e-07,0.5074650770908168,2016,1823
20,3,2018,0.0,0.5073938926087175,5783,1823
21,4,2018,8.826892307692308e-07,0.5448877480037696,1800,2205
5,7,2018,3.846153846153846e-05,0.629923939380877,2960,2977
29,3,2018,1.3546350769230771e-06,0.5184168096617906,1370,2794
18,8,2018,0.0,0.6810729557892955,5774,1522
20,3,2018,0.0,0.5073577071636503,2951,1823
20,12,2017,0.0,0.40350805037172144,849,1791
10,4,2018,0.0,0.5329311278271608,4724,1934
20,3,2018,0.0,0.5074690317842666,1330,1823
12,9,2017,7.692307692307694e-06,0.3051637223314816,1166,2180
26,1,2018,0.00015384615384615385,0.4457457582946729,2963,2822
15,8,2018,3.8461538461538463e-07,0.6776329656918479,4458,1188
5,12,2017,9.565668461538463e-07,0.38698079324032153,617,2592
1,2,2018,2.6923076923076923e-05,0.4530609525037361,5486,1256
30,12,2018,0.006615384615384616,0.8418079118388099,4291,1372
30,11,2017,7.002296153846154e-07,0.3812876165497593,490,2010
23,5,2018,1.5384615384615387e-05,0.5813707837530119,5346,618
2,8,2018,0.0,0.6626373613336175,2734,3187
10,7,2017,0.0,0.2527343739186385,2628,1775
30,7,2018,0.00015384615384615385,0.6587595866712593,2215,1797
10,12,2018,7.692307692307694e-06,0.8182397184891014,5826,1369
8,3,2018,4.647876769230769e-05,0.4939408164306439,145,403
26,9,2018,5.3060897692307686e-06,0.7277719533931467,4231,1257
26,9,2018,2.095782076923077e-06,0.7273998167395056,4231,1130
12,3,2018,2.610746153846154e-06,0.4979105377157137,1253,891
14,2,2018,3.767915384615385e-05,0.46780404968518663,3525,1734
5,8,2018,3.053846153846154e-05,0.6662671767166631,87,2690
11,6,2018,5.384615384615385e-08,0.6029786355595753,3378,1624
22,2,2018,3.1707396923076926e-05,0.4766732406854116,4977,2132
28,3,2018,3.866621538461539e-05,0.5167801597775247,550,419
18,5,2018,0.0002692307692307692,0.5758844375298827,3256,2049
28,2,2018,3.846153846153846e-05,0.4839417695117655,5201,1351
27,7,2018,0.0,0.6558196675605591,5658,1871
15,3,2018,5.224332853846154e-05,0.5014470223333404,2565,3132
27,1,2019,1.1538461538461538e-06,0.8724330579152991,844,3128
1,9,2018,2.4095659230769232e-05,0.6984558108485942,4063,1518
16,7,2017,0.001,0.25856636034929437,2720,1680
22,1,2018,6.153846153846155e-05,0.4409087727360269,5190,1821
19,12,2017,8.817932307692309e-06,0.40236791225009794,772,2254
12,2,2018,1.5384615384615387e-05,0.4654336064312806,4977,1351
2,10,2018,1.2005476923076924e-07,0.7352929893962804,1962,2184
31,5,2018,1.5384615384615385e-07,0.5902255401221447,1730,1546
21,2,2018,2.0769230769230772e-05,0.47580716281987046,3206,426
23,8,2018,0.0,0.6875922679415544,3018,84
3,8,2017,0.02046153846153846,0.2745310623374374,1246,2642
22,10,2017,0.001153846153846154,0.3337334164873542,11,2313
12,4,2019,2.3076923076923078e-07,0.9550869419581506,4646,2468
12,2,2018,0.00023689588538461538,0.46555620192822944,1507,1705
5,5,2018,0.0,0.5614820371891461,4298,3109
4,4,2018,0.0,0.5254804853674365,1880,3069
21,2,2018,1.5384615384615387e-05,0.47594043598913405,5708,3068
16,5,2018,7.690530769230769e-05,0.5739851960005394,2277,1598
30,3,2018,0.0,0.5196235843680458,586,2927
22,9,2017,0.0,0.312422562158883,956,1775
11,6,2018,0.00012780756692307692,0.6031532352753909,1474,1100
3,4,2018,3.8461538461538463e-07,0.5236012150400154,5754,1438
26,2,2018,4.257566230769231e-05,0.48192606226032086,1152,704
8,3,2018,3.846153846153846e-05,0.49324399944476094,2925,834
24,2,2018,3.846153846153846e-05,0.4793244671742648,4676,2700
26,9,2018,0.0,0.7281830437772702,4710,2286
27,1,2019,0.0,0.8720978976454151,2560,3203
31,3,2018,0.0,0.5206796852538577,1423,2927
18,12,2018,3.846153846153847e-06,0.8272457418826952,4132,3003
12,7,2018,2.3846153846153846e-05,0.6383768988954935,3028,2954
23,12,2017,6.987192307692308e-07,0.4071615939154668,2808,754
20,1,2018,8.277726253846154e-05,0.4386706139780222,5150,973
9,7,2018,0.000904283016923077,0.6349962291997954,391,2868
8,10,2018,0.007274963690769231,0.7424537528261227,3267,933
10,7,2017,0.0047692307692307695,0.2527144027167162,2628,2357
31,12,2018,6.384615384615384e-07,0.8426907971515133,2159,1685
4,4,2018,0.0,0.5255435627279633,1880,1444
4,4,2018,0.0,0.5250608923923957,4926,2875
19,7,2018,1.6906607692307693e-06,0.6465961360272178,5492,293
6,4,2018,0.0,0.5276856224351342,1390,1775
25,3,2019,7.692307692307693e-05,0.9322685584865545,2558,2451
24,6,2018,0.0002692307692307692,0.6181156202086416,1165,6
20,4,2018,7.299615384615384e-06,0.5442896006194632,2277,1598
2,6,2018,4.538461538461538e-05,0.5927051329152694,4977,2314
10,10,2018,7.692307692307694e-06,0.7448356646910336,567,3170
6,2,2019,0.0,0.8820941762788786,3824,2194
30,5,2018,0.001153846153846154,0.5897167688098074,4435,2062
22,11,2017,0.0,0.37130577254738806,5524,86
19,5,2018,3.846153846153846e-05,0.5764914829744515,3936,1339
10,7,2017,0.0,0.25322475590643356,2628,1775
27,9,2017,0.0,0.31504056922275636,2157,1775
30,3,2018,7.260540615384615e-05,0.5196328778976532,569,1687
25,9,2018,0.0,0.7264995307756222,3417,2286
28,11,2017,0.0007688032633846154,0.3792448196481826,5086,994
13,10,2017,0.0003276584723076923,0.32418619329513365,3107,970
10,9,2018,8.461538461538463e-05,0.7087989160976192,4328,762
11,9,2017,1.5424783384615383e-05,0.3042584930007858,3263,215
7,2,2018,7.692307692307693e-05,0.45985096342264475,2129,846
15,8,2018,0.0015384615384615385,0.678015384548459,266,231
20,3,2018,0.0,0.5073859832218176,1332,1823
23,1,2018,6.790615384615384e-06,0.44167914702007915,582,2367
20,12,2018,0.0,0.8303193296320038,2634,341
26,2,2018,9.038576153846155e-06,0.4824057665758009,2914,1735
12,8,2018,7.692307692307692e-08,0.6749589997156574,4458,1188
19,12,2017,6.867238461538461e-06,0.40288123145990273,3634,540
18,10,2017,0.0002692307692307692,0.328586976166249,4091,2801
16,8,2018,0.0,0.6797431901167464,4531,397
1,6,2018,0.0002307692307692308,0.5912519808070816,1235,976
21,11,2017,4.535069230769231e-05,0.37066432126980464,54,804
12,3,2018,7.692307692307692e-08,0.4981458419759862,5645,536
19,12,2017,0.0002307692307692308,0.4029577547781594,999,2514
23,10,2018,1.237627e-05,0.7600804147366115,3630,3008
1,4,2018,0.0,0.5214166423782577,3386,2927
31,5,2018,7.976352276923078e-05,0.5904837816044269,472,1386
28,6,2018,8.461538461538463e-05,0.6219712485876802,4080,3024
24,1,2018,7.692307692307693e-07,0.4432790182552604,1390,632
31,7,2018,0.0,0.660824134386811,3033,1426
11,9,2018,0.0,0.7096835810223753,2038,543
23,2,2018,6.923076923076923e-07,0.4788623612446369,2411,1841
6,3,2019,0.0,0.9083130029134227,5400,440
19,12,2018,3e-05,0.8292311957292474,4977,847
22,2,2018,0.0017102904807692308,0.4775934978512172,3270,1196
27,11,2017,0.0,0.37745591406609313,2480,1331
30,9,2018,7.692307692307694e-06,0.7320315537080985,1181,3169
2,4,2018,7.692307692307693e-07,0.5226896581997998,2644,2207
22,3,2018,7.692307692307693e-09,0.5100644970954754,5645,536
27,6,2018,2.6401385384615388e-05,0.6208981425200334,4301,2426
31,1,2018,7.692307692307693e-07,0.45188858363049555,1501,551
5,12,2018,7.694084615384616e-05,0.8123167741090965,2120,1551
5,4,2018,7.413876153846154e-06,0.5265951157163077,4195,740
2,10,2017,0.0,0.3178203232487332,2157,1775
17,3,2018,0.0,0.5041880203635075,2567,1026
1,10,2018,4.39657076923077e-06,0.7339106263008469,4365,1911
1,2,2018,1.5384615384615387e-05,0.4523825248423956,2950,846
15,6,2018,1.205446153846154e-08,0.606890420585603,838,3071
23,4,2018,3.5433307692307693e-07,0.5471692106550515,5535,369
26,2,2018,0.0003846153846153846,0.48237986333370364,1348,1667
18,10,2018,3.0769230769230774e-09,0.7546832468507788,3899,2184
26,3,2018,7.692307692307693e-09,0.5142542970710354,1845,2469
2,5,2018,1.0506166923076923e-06,0.5572159116300021,1101,1302
12,8,2018,3.846153846153846e-08,0.6749241984132978,4458,1188
1,4,2018,0.0,0.5215918352980909,1299,2927
2,2,2018,4.571778461538462e-06,0.4534595856034921,1106,861
6,7,2018,0.00016076923076923077,0.631005152570096,1448,1032
9,11,2017,7.692307692307694e-06,0.3555490874347129,1173,135
26,9,2018,2.4899134615384615e-06,0.7282611489729068,4231,1661
27,4,2018,0.0002307692307692308,0.5519288819567506,3046,2692
20,3,2018,0.0,0.5074435240115144,3897,1823
12,9,2018,0.0,0.7114034772037628,1896,424
20,3,2018,0.0,0.5074640884174543,5677,1823
26,2,2018,0.0,0.48132079642780445,5751,189
25,4,2018,7.692307692307693e-07,0.5501083388270617,3806,1968
9,9,2018,0.0019230769230769232,0.7069544470725578,859,143
10,1,2018,3.067230769230769e-05,0.4277776086047802,176,3195
10,5,2018,5.653846153846154e-05,0.5672661718290576,983,10
19,12,2017,0.0,0.40307422050026076,1471,1775
